company,url,listingNo,ListingAddr,ListingTittle,ExistOnHougarden,ExistOnOneroof
raywhite,https://www.raywhite.com/RMU27449,RMU27449,"175G Harris Road, East Tamaki",Affordable Modern Family Home,Yes,Yes
raywhite,https://www.raywhite.com/RMU27451,RMU27451,"671B Remuera Road, Remuera",Calling Investors or 'Lock & Leavers',Yes,Yes
raywhite,https://www.raywhite.com/RMU27452,RMU27452,"14A Gollan Ro, Mount Wellington",A Stonefields Alternative,Yes,Yes
raywhite,https://www.raywhite.com/RMU27462,RMU27462,"79 Orakei Road, Remuera","Character Family Home - Enquiries Over $2,250,000",Yes,Yes
raywhite,https://www.raywhite.com/RMU27476,RMU27476,"6 Gunn Way, Hobsonville",Brand New Affordable Luxury - Unblocked Sea Views,Yes,Yes
raywhite,https://www.raywhite.com/RMU27496,RMU27496,"29A Hawera Road, Kohimarama",A Brand New Cutting Edge Design! (Offers $3m+),Yes,Yes
raywhite,https://www.raywhite.com/RMU27500,RMU27500,"25 Maungarei Road, Remuera",The Green Corner,Yes,Yes
raywhite,https://www.raywhite.com/RMU27533,RMU27533,"19 Houhora Street, Westgate","CCC Issued, Ready To Move in!",Yes,Yes
raywhite,https://www.raywhite.com/RMU27538,RMU27538,"Runciman Road, Runciman","Location, Lifestyle and Income!",Yes,Yes
raywhite,https://www.raywhite.com/RMU27551,RMU27551,"50 Selwyn Avenue, Mission Bay",Mission Bay Terraces - Luxury Homes $999k-$1.359m,Yes,Yes
raywhite,https://www.raywhite.com/RMU27557,RMU27557,"21 Houhora Street, Westgate","Brand New, Stand-Alone Family Home",Yes,Yes
raywhite,https://www.raywhite.com/RMU27572,RMU27572,"122C Benson Road, Remuera","Contemporary New Showpiece. Neg over $3,250,000",Yes,Yes
raywhite,https://www.raywhite.com/RMU27577,RMU27577,"175 West Tamaki Roa, Glen Innes",Overseas Vendor Wants To Sell!,Yes,Yes
raywhite,https://www.raywhite.com/RMU27579,RMU27579,"101/287 Onehunga Mall, Onehunga",Options for Buyers of Every Kind!,Yes,Yes
raywhite,https://www.raywhite.com/RMU27588,RMU27588,"37 Commissari, Mount Wellington",251sqm Renovated Home on Huge 2251sqm Land Package,Yes,Yes
raywhite,https://www.raywhite.com/RMU27594,RMU27594,"5 Te Kowhai Place, Remuera",Twilight Open Home This Wednesday At 6:00pm,Yes,Yes
raywhite,https://www.raywhite.com/RMU27612,RMU27612,"48C Benson Road, Remuera",Your House Your Castle!,Yes,Yes
raywhite,https://www.raywhite.com/RMU27626,RMU27626,"15 Tihi Street, Stonefields",Auction this Sunday 3:00pm on-site,Yes,Yes
raywhite,https://www.raywhite.com/RMU27642,RMU27642,"116Y Michaels Avenue, Ellerslie","Starting, Retiring or Investing",Yes,Yes
raywhite,https://www.raywhite.com/RMU27645,RMU27645,"13A Clairville, Wai O Taiki Bay",Build & Complete the Puzzle,Yes,Yes
raywhite,https://www.raywhite.com/RMU27667,RMU27667,"10A Combes Road, Remuera",Clean Slate - Build in DGZ,Yes,Yes
raywhite,https://www.raywhite.com/RMU27673,RMU27673,"Apt 32/Shed 2, Auckland Central",Sensational Seascapes & Sunrises,Yes,Yes
raywhite,https://www.raywhite.com/RMU27675,RMU27675,"21 Arron Street, Ellerslie",Arron's Secret,Yes,Yes
raywhite,https://www.raywhite.com/RMU27694,RMU27694,"15 Waitoa Street, Parnell",Concrete Construction in Waterfront Location,Yes,Yes
raywhite,https://www.raywhite.com/RMU27706,RMU27706,"2210/1 Courth, Auckland Central",Metropolis City Pad,Yes,Yes
raywhite,https://www.raywhite.com/RMU27708,RMU27708,"2209/10 Water, Auckland Central",Head in the Clouds,Yes,Yes
raywhite,https://www.raywhite.com/RMU27718,RMU27718,"69 Benson Road, Remuera",Position Perfect With Real Soul,Yes,Yes
raywhite,https://www.raywhite.com/RMU27732,RMU27732,"217 St Johns Road, Meadowbank",Deceased Estate Offering Home & Income,Yes,Yes
raywhite,https://www.raywhite.com/RMU27736,RMU27736,"13 Warrington Road, Remuera",Inspired Mid-Century Classic,Yes,Yes
raywhite,https://www.raywhite.com/RMU27739,RMU27739,"31 Kauriki Terrace, Stonefields",Your Own Luxury Oasis,Yes,Yes
raywhite,https://www.raywhite.com/RMU27743,RMU27743,"3A Farrelly Aven, Mount Roskill",Kindness in your First Steps,Yes,Yes
raywhite,https://www.raywhite.com/RMU27745,RMU27745,"12 Briody Terrace, Stonefields",Sun Soaked Terrace Living,Yes,Yes
raywhite,https://www.raywhite.com/RMU27751,RMU27751,"168 Titirangi Road, New Lynn",Generous Brick & Tile Home & subdivision consent,Yes,Yes
raywhite,https://www.raywhite.com/RMU27761,RMU27761,"3/26 Clonbern Road, Remuera",The Contemporary Heart of Remuera,Yes,Yes
raywhite,https://www.raywhite.com/RMU27777,RMU27777,"37B Lammermoor Driv, St Heliers","Yes, You CAN Have It All!",Yes,Yes
raywhite,https://www.raywhite.com/ROT21918,ROT21918,"1135c State Highway 3, Tikitere",PEACEFUL AND SECLUDED LIFESTYLE BECKONING,Yes,Yes
raywhite,https://www.raywhite.com/ROT23818,ROT23818,"24 Henare Place, Tihiotonga",THE PINNACLE OF WORLD-CLASS LUXURY,Yes,Yes
raywhite,https://www.raywhite.com/ROT24416,ROT24416,"32 Kinder Place, Ngongotaha",Invest or Nest,Yes,Yes
raywhite,https://www.raywhite.com/ROT24544,ROT24544,"27 Devoy Drive, Owhata",Combined Quality Space and Location,Yes,Yes
raywhite,https://www.raywhite.com/ROT24672,ROT24672,"51 Blackmore Drive, Lynmore",Handy Mans Alert !!,Yes,Yes
raywhite,https://www.raywhite.com/ROT24725,ROT24725,"17E Owhata Road, Owhata",Just Like New and Open to View,Yes,Yes
raywhite,https://www.raywhite.com/ROT24736,ROT24736,"13 Oakland Place, Ngongotaha",Sunny Section near the Village,Yes,Yes
raywhite,https://www.raywhite.com/ROT24756,ROT24756,"411D Old Taupo Roa, Springfield",LOCATION AND CHARACTER WITH OPTIONS GALORE!,Yes,Yes
raywhite,https://www.raywhite.com/ROT24783,ROT24783,"24 Carroll Place, Owhata",Low Maintenance Family-Friendly Home,Yes,Yes
raywhite,https://www.raywhite.com/ROT24786,ROT24786,"32 Collingwood Drive, Tikitere",Creme de la Creme,Yes,Yes
raywhite,https://www.raywhite.com/ROT24826,ROT24826,"1 Tudor Place, Koutu","SPACE,VIEWS & SOLAR",Yes,Yes
raywhite,https://www.raywhite.com/ROT24834,ROT24834,"13 French Place, Tihiotonga",MAGNIFICENT ARCHITECTURAL MASTERPIECE,Yes,Yes
raywhite,https://www.raywhite.com/ROT24837,ROT24837,"8B Matipo Avenue, Pomare",MATIPO YOUR MANTRA,Yes,Yes
raywhite,https://www.raywhite.com/ROT24850,ROT24850,"50 Wrigley Road, Fordlands",SOLID INVESTMENT,Yes,Yes
raywhite,https://www.raywhite.com/ROT24855,ROT24855,"26 Hamon Place, Pukehangi",Easy Contemporary Living,Yes,Yes
raywhite,https://www.raywhite.com/ROT24856,ROT24856,"11 Balwyn Avenue, Tihiotonga",What a Stunner in Tihiotonga,Yes,Yes
raywhite,https://www.raywhite.com/ROT24858,ROT24858,"22A Wylie Street, Glenholme",Sought after Location,Yes,Yes
raywhite,https://www.raywhite.com/ROT24862,ROT24862,"19 Aquarius Drive, Kawaha Point",Architectural Elegance - Relaxing Views,Yes,Yes
raywhite,https://www.raywhite.com/ROT24863,ROT24863,"1/1152 Whakaue Street, Rotorua",Sophisticated Thermal Showstopper,Yes,Yes
raywhite,https://www.raywhite.com/ROT24864,ROT24864,"46 Moncur Drive, Springfield","Private, Tranquil & Family Friendly",Yes,Yes
raywhite,https://www.raywhite.com/ROT24867,ROT24867,"161 Spencer Road, Lake Tarawera",Above and beyond the spell of Lake Tarawera,Yes,Yes
raywhite,https://www.raywhite.com/ROT24870,ROT24870,"1310 Whakatau Street, Rotorua",SO CLOSE TO TOWN,Yes,Yes
raywhite,https://www.raywhite.com/ROT24871,ROT24871,"2 Rika Place, Kawaha Point","Impressive, Spacious and Elegant",Yes,Yes
raywhite,https://www.raywhite.com/ROT24874,ROT24874,"14 McKenzie Road, Owhata",Rural Ambience With City Living,Yes,Yes
raywhite,https://www.raywhite.com/ROT24882,ROT24882,"36A Bell Road, Western Heights",Fantastic Opportunity for First Home Buyers,Yes,Yes
raywhite,https://www.raywhite.com/ROT24884,ROT24884,"21 Kauae Place, Ngongotaha",Lock and Leave in Popular Ngongotaha,Yes,Yes
raywhite,https://www.raywhite.com/ROT24892,ROT24892,"7 Pedlar Street, Mangakakahi",REFRESHED AND READY,Yes,Yes
raywhite,https://www.raywhite.com/ROT24896,ROT24896,"23 Russell Cre, Western Heights",Lovely Lockwood Home with Views,Yes,Yes
raywhite,https://www.raywhite.com/ROT24897,ROT24897,"85 Ngongotaha Road, Ngongotaha",Handymans Dream,Yes,Yes
raywhite,https://www.raywhite.com/ROT24898,ROT24898,"2 Turner Drive, Western Heights",Home Sweet Home,Yes,Yes
raywhite,https://www.raywhite.com/ROT24902,ROT24902,"34 Tawhero Street, Mamaku",Country Living City Close,Yes,Yes
raywhite,https://www.raywhite.com/ROT24911,ROT24911,"Lot 1 and 2, Ngongotaha",TOP LOCATION,Yes,Yes
raywhite,https://www.raywhite.com/ROT24915,ROT24915,"20A Werrina Cresce, Mangakakahi",Simply an Awesome Opportunity,Yes,Yes
raywhite,https://www.raywhite.com/ROT24916,ROT24916,"51 Grand Vue Road, Kawaha Point",STYLISH AND MODERN,Yes,Yes
raywhite,https://www.raywhite.com/ROT24917,ROT24917,"46A Springfield Ro, Springfield",Location Matters,Yes,Yes
raywhite,https://www.raywhite.com/ROT24919,ROT24919,"2 Wychwood Crescen, Springfield",Perfect Family Package,Yes,Yes
raywhite,https://www.raywhite.com/ROT24922,ROT24922,"18 Paeroa Street, Mamaku",MOVE ON UP,Yes,Yes
raywhite,https://www.raywhite.com/ROT24924,ROT24924,"525A Te Ngae Road, Owhata",A Beginner's Winner,Yes,Yes
raywhite,https://www.raywhite.com/ROT24925,ROT24925,"31 Exeter Place, Tihiotonga",Premium Location,Yes,Yes
raywhite,https://www.raywhite.com/ROT24926,ROT24926,"7 Meade Street, Whakarewarewa",A GRAND LADY,Yes,Yes
raywhite,https://www.raywhite.com/ROT24928,ROT24928,"1 Branch Road, Lake Okareka",Lakeside Leisure Lifestyle,Yes,Yes
raywhite,https://www.raywhite.com/RSL20195,RSL20195,"Northland, Russell","$434,800 (plus gst if any)",Yes,Yes
raywhite,https://www.raywhite.com/RSL20209,RSL20209,"Northland, Russell","Possible Subdivision -  Only $560,000",Yes,Yes
raywhite,https://www.raywhite.com/RSL20210,RSL20210,"Northland, Orongo Bay",Lifestyle Blocks Selling Now,Yes,Yes
raywhite,https://www.raywhite.com/RSL20233,RSL20233,"Northland, Russell","Sheltered, Private and Sunny Section!",Yes,Yes
raywhite,https://www.raywhite.com/RSL20234,RSL20234,"Northland, OKIATO",Spectacular Waterfront Hideaway,Yes,Yes
raywhite,https://www.raywhite.com/RSL20240,RSL20240,"Northland, Russell","Stunning Outlook- $375,000",Yes,Yes
raywhite,https://www.raywhite.com/RSL20248,RSL20248,"Northland, Jacks Bay",Bush Block in the Bay of Islands,Yes,Yes
raywhite,https://www.raywhite.com/RSL20252,RSL20252,"Northland, Russell",EASY BUILD SITE,Yes,Yes
raywhite,https://www.raywhite.com/RSL20264,RSL20264,"Northland, Russell",SERIOUS  VENDORS. Don't let this one get away!,Yes,No
raywhite,https://www.raywhite.com/RSL20266,RSL20266,"Northland, Russell",Motivated Vendors,Yes,Yes
raywhite,https://www.raywhite.com/RSL20274,RSL20274,"Northland, Russell",Perfect Lifestyle,Yes,Yes
raywhite,https://www.raywhite.com/RSL20276,RSL20276,"119 Whangaruru Whar, Whangaruru",Whangaruru Dream,Yes,No
raywhite,https://www.raywhite.com/RSL20279,RSL20279,"Northland, Russell",ONLY SECTION ON THIS QUALITY CUL-DE-SAC,Yes,Yes
raywhite,https://www.raywhite.com/RSL20283,RSL20283,"7a Beresford Street, Russell",300 m to Russell Waterfront,Yes,Yes
raywhite,https://www.raywhite.com/RSL20286,RSL20286,"Northland, RUSSELL SURROUNDS",Something For The Whole family,Yes,Yes
raywhite,https://www.raywhite.com/RSL20287,RSL20287,"Northland, Orongo Bay",Something A Little Different,Yes,Yes
raywhite,https://www.raywhite.com/RSL20288,RSL20288,"Northland, Russell",TIKITIKI RESIDENTIAL VILLA - CENTRAL RUSSELL,Yes,Yes
raywhite,https://www.raywhite.com/RSL20289,RSL20289,"Northland, Russell",West Facing Water outlook,Yes,Yes
raywhite,https://www.raywhite.com/RSL20290,RSL20290,"Northland, Russell",Total Privacy and Wide Bay Views,Yes,Yes
raywhite,https://www.raywhite.com/RSL20291,RSL20291,"Northland, Russell",Water Views and Family-Sized Living,Yes,Yes
raywhite,https://www.raywhite.com/RSL20292,RSL20292,"Northland, Russell",CUTE AND COMFORTABLE,Yes,Yes
raywhite,https://www.raywhite.com/RSL20293,RSL20293,"Northland, Russell",Brand New - Nearing Completion,Yes,Yes
raywhite,https://www.raywhite.com/RYL22495,RYL22495,"4/1331 State Highway, Waimauku",PRIME SECTION IN WAIMAUKU,Yes,Yes
raywhite,https://www.raywhite.com/RYL22497,RYL22497,"6/1331 State Highway, Waimauku",PRICE REDUCED!!! LOVELY LIFESTYLE,Yes,Yes
raywhite,https://www.raywhite.com/RYL22502,RYL22502,"6 Kerewhenua Cresc, Hobsonville",Vacant - Title Issued - Ready To Call Home!,Yes,Yes
raywhite,https://www.raywhite.com/RYL22503,RYL22503,"12 Peihana Road, Hobsonville",Sophistication And Style On Point!,Yes,Yes
raywhite,https://www.raywhite.com/RYL22504,RYL22504,"10 Peihana Road, Hobsonville",Perfection On Peihana.,Yes,Yes
raywhite,https://www.raywhite.com/RYL22538,RYL22538,"110 Solan Drive, Waimauku",Build Your Own Paradise in Kiwi Style,Yes,Yes
raywhite,https://www.raywhite.com/RYL22539,RYL22539,"116 Solan Drive, Waimauku",Community Spirit,Yes,Yes
raywhite,https://www.raywhite.com/RYL22550,RYL22550,"99 Solan Drive, Waimauku",End of the Road Large Peaceful Section,Yes,Yes
raywhite,https://www.raywhite.com/RYL22562,RYL22562,"8 Vinograd, Te Atatu Peninsula",SIZE and LOCATION!,Yes,Yes
raywhite,https://www.raywhite.com/RYL22569,RYL22569,"18 Riserra Drive, Ranui",OPPORTUNITY!... URGENT SALE REQUIRED,Yes,Yes
raywhite,https://www.raywhite.com/RYL22570,RYL22570,"212 Forest Hill Road, Oratia",6 Acre Lifestyle Block with Views,Yes,Yes
raywhite,https://www.raywhite.com/RYL22576,RYL22576,"80B Tirimoana R, Te Atatu South",Fee Simple & Affordably Priced!,Yes,Yes
raywhite,https://www.raywhite.com/RYL22579,RYL22579,"4 Puketaha Road, Swanson",The Colonial Fairy Tale....,Yes,Yes
raywhite,https://www.raywhite.com/RYL22580,RYL22580,"1/22 Ranui Station Road, Ranui",CONVENIENT FIRST HOME!...,Yes,Yes
raywhite,https://www.raywhite.com/RYL22610,RYL22610,"8 James Laurie St, Henderson",CALLING ALL DEVELOPERS 1743m2 MHU,Yes,Yes
raywhite,https://www.raywhite.com/RYL22664,RYL22664,"383 ( Lot 1 ) West C, Glen Eden",CALLING ALL INVESTORS.,Yes,Yes
raywhite,https://www.raywhite.com/RYL22694,RYL22694,"508 Te Atat, Te Atatu Peninsula",VENDOR OVERSEAS BOUND!,Yes,Yes
raywhite,https://www.raywhite.com/RYL22699,RYL22699,"9 Toru Stre, Te Atatu Peninsula",HOME & INCOME on 812m2 THABZ,Yes,Yes
raywhite,https://www.raywhite.com/RYL22725,RYL22725,"Auckland, Huapai",Best Value / Rapid economic growth / Great prosperity,Yes,Yes
raywhite,https://www.raywhite.com/RYL22734,RYL22734,"11 Wirihana Rd, Titirangi",AFFORDABLE with LOCATION PLUS!,Yes,Yes
raywhite,https://www.raywhite.com/RYL22749,RYL22749,"5 Gladfield, Te Atatu Peninsula",LAST 1~Newish & Stylish Living on Peninsula,Yes,Yes
raywhite,https://www.raywhite.com/RYL22750,RYL22750,"368 Pinecrest Dri, Gulf Harbour",Gulf Harbour - Exquisite section,Yes,Yes
raywhite,https://www.raywhite.com/RYL22751,RYL22751,"12A Crystal Avenue, Glendene",Beautiful Section in Glendale,Yes,Yes
raywhite,https://www.raywhite.com/RYL22755,RYL22755,"3F/21 St Jude Street, Avondale",Stylish & Spacious Central Living with 2 Car Parks,Yes,Yes
raywhite,https://www.raywhite.com/RYL22757,RYL22757,"37 Forest Hill Road, Henderson",Deceased Estate Auction Sunday 6th October,Yes,Yes
raywhite,https://www.raywhite.com/RYL22758,RYL22758,"109 Luckens Road, West Harbour",West Harbour Meets Herne Bay,Yes,Yes
raywhite,https://www.raywhite.com/RYL22762,RYL22762,"19 Chilcott Road, Henderson",Summer Entertainment Delight,Yes,Yes
raywhite,https://www.raywhite.com/RYL22766,RYL22766,"7A Barrys Road, Glendene",AUCTION Saturday 5th October,Yes,Yes
raywhite,https://www.raywhite.com/RYL22769,RYL22769,"7 Sun Place, Henderson","Forget The Lawns, It's Champagne And Prawns!",Yes,Yes
raywhite,https://www.raywhite.com/RYL22773,RYL22773,"LOT 5, Te Atatu Peninsula","Sea View & Brand New, Stylish Living on Peninsula",Yes,Yes
raywhite,https://www.raywhite.com/RYL22774,RYL22774,"Lot 1, Te Atatu Peninsula",FREESTANDING New House with Sea Views !,Yes,Yes
raywhite,https://www.raywhite.com/RYL22775,RYL22775,"Lot 8, Te Atatu Peninsula",Just Listed ! HURRY First in First Pick !,Yes,Yes
raywhite,https://www.raywhite.com/RYL22776,RYL22776,"1/98 Archibald Road, Kelston",Outstanding First Home!,Yes,Yes
raywhite,https://www.raywhite.com/RYL22778,RYL22778,"Lot 4, Te Atatu Peninsula",Just Listed ! HURRY First in First Pick !,Yes,Yes
raywhite,https://www.raywhite.com/RYO22954,RYO22954,"Apt B18A, Epsom",Make Me An Offer!,Yes,Yes
raywhite,https://www.raywhite.com/RYO22996,RYO22996,"127 Tidal Road, Mangere",Too Good to be True,Yes,Yes
raywhite,https://www.raywhite.com/RYO23039,RYO23039,"4/58 Spring Street, Onehunga",MAKE ME AN OFFER,Yes,Yes
raywhite,https://www.raywhite.com/RYO23043,RYO23043,"8/8 Monte Cassino Pla, Birkdale",Make Me An Offer!,Yes,Yes
raywhite,https://www.raywhite.com/RYO23054,RYO23054,"194b Church Street, Onehunga",An Exceptional Starter,Yes,Yes
raywhite,https://www.raywhite.com/RYO23062,RYO23062,"12 Hoskins Avenue, Hillsborough",Best Value In Town,Yes,Yes
raywhite,https://www.raywhite.com/RYO23063,RYO23063,"8/83 Moana Avenu, One Tree Hill","Sunny, Secure, & Reliable",Yes,Yes
raywhite,https://www.raywhite.com/RYO23064,RYO23064,"4a Whites Way, Ellerslie",For The Land & Location Lovers Out There,Yes,Yes
raywhite,https://www.raywhite.com/RYO23066,RYO23066,"76 Campbell Road, One Tree Hill",Premium Parkside Living,Yes,Yes
raywhite,https://www.raywhite.com/RYO23067,RYO23067,"4/99 Mays Road, Onehunga",UNLESS SOLD PRIOR,Yes,Yes
raywhite,https://www.raywhite.com/RYO23069,RYO23069,"45A Oranga Avenue, Onehunga",UNLESS SOLD PRIOR,Yes,Yes
raywhite,https://www.raywhite.com/SHI24093,SHI24093,"360 Worceste, Christchurch City",Great Investment Opportunity - Fully Tenanted,Yes,Yes
raywhite,https://www.raywhite.com/SHI24615,SHI24615,"10 Lodge Place, Ilam",Auction Brought Forward to This Friday!,Yes,Yes
raywhite,https://www.raywhite.com/SHI24877,SHI24877,"16/548 Williams Street, Kaiapoi",Lake Views & Tranquility,Yes,Yes
raywhite,https://www.raywhite.com/SHI25089,SHI25089,"47 Northcote Road, Northcote","Ignore the RV, first home buyer attention",Yes,Yes
raywhite,https://www.raywhite.com/SHI25118,SHI25118,"25 and 25B Taylors, Scarborough",Rare opportunity  elevation with sea views,Yes,Yes
raywhite,https://www.raywhite.com/SHI25121,SHI25121,"1-3 Evenwood Pl, Waimairi Beach",PRICE REDUCTION & IMMEDIATE POSSESSION,Yes,Yes
raywhite,https://www.raywhite.com/SHI25133,SHI25133,"133 Marshland Road, Shirley",Prepare to be Amazed! - 4 Bedroom Home,Yes,Yes
raywhite,https://www.raywhite.com/SHI25137,SHI25137,"47 Rosewarne St, Spreydon",Vendors Have Moved Already!!,Yes,Yes
raywhite,https://www.raywhite.com/SHI25170,SHI25170,"62 Bayliss Drive, Kaiapoi",Price Reduced To Meet Market!,Yes,Yes
raywhite,https://www.raywhite.com/SHI25194,SHI25194,"128 Penruddock Ris, Westmorland",Expansive Southern Alps and Valley Views!,Yes,Yes
raywhite,https://www.raywhite.com/SHI25204,SHI25204,"14 Vicki Street, Sockburn",A Blank Canvas!,Yes,Yes
raywhite,https://www.raywhite.com/SHI25221,SHI25221,"207 Innes Road, St Albans",Convenient Location - Easy Care,Yes,Yes
raywhite,https://www.raywhite.com/SHI25223,SHI25223,"657 Domett Road, Hurunui",POLISH OR DEMOLISH,Yes,Yes
raywhite,https://www.raywhite.com/SHI25226,SHI25226,"8 Pembroke Street, Avondale","Great location, invest today, must be sold!",Yes,Yes
raywhite,https://www.raywhite.com/SHI25229,SHI25229,"1/93 Geraldine Stree, St Albans",It's Gotta Go!,Yes,Yes
raywhite,https://www.raywhite.com/SHI25243,SHI25243,"440E Wilsons Road Nort, Waltham",The Ultimate Townhouse,Yes,Yes
raywhite,https://www.raywhite.com/SHI25244,SHI25244,"6 Dow Square, Wigram",Brand New Wigram Find!,Yes,Yes
raywhite,https://www.raywhite.com/SHI25248,SHI25248,"7/95 Packe Street, Edgeware",Packe your Bags and Move In!,Yes,Yes
raywhite,https://www.raywhite.com/SHI25254,SHI25254,"3 Blossom Lady Lane, Templeton",Relocation Demands Sale,Yes,Yes
raywhite,https://www.raywhite.com/SHI25256,SHI25256,"3/30 Gordon Ave, St Albans",Modernised + Affordable Girls' & Boys' High,Yes,Yes
raywhite,https://www.raywhite.com/SHI25261,SHI25261,"1600 Clintons Road (L, Darfield",Private and Protected!,Yes,Yes
raywhite,https://www.raywhite.com/SHI25264,SHI25264,"19 Challenger Lane, Redcliffs",World Class Views and Walk to the Shops!,Yes,Yes
raywhite,https://www.raywhite.com/SHI25265,SHI25265,"4-18 Washbournes Road, Wigram",First Homebuyer or Investor Opportunity,Yes,Yes
raywhite,https://www.raywhite.com/SHI25270,SHI25270,"27 and 29 Peninsul, Scarborough",SWEEPING LANDSCAPE AND STUNNING OCEAN VIEWS,Yes,Yes
raywhite,https://www.raywhite.com/SHI25274,SHI25274,"92M Governors Bay Roa, Cass Bay",Magnificent Harbour Views and An Easy Commute!,Yes,Yes
raywhite,https://www.raywhite.com/SHI25276,SHI25276,"31 Sneyd St, Kaiapoi",Large 4 Bedroom Home + Self Contained Sleepout,Yes,Yes
raywhite,https://www.raywhite.com/SHI25280,SHI25280,"Lot 17 Andesite Driv, Rolleston","New Build at $505,500K!",Yes,Yes
raywhite,https://www.raywhite.com/SHI25281,SHI25281,"25 Greenstone Street, Rolleston",2 Living Areas! Land and House Package!,Yes,Yes
raywhite,https://www.raywhite.com/SHI25283,SHI25283,"87 Prestons Park Dri, Marshland",Prestige on Prestons Park Drive!,Yes,Yes
raywhite,https://www.raywhite.com/SHI25306,SHI25306,"12 Kopara Street, Templeton",Love Where You Live,Yes,Yes
raywhite,https://www.raywhite.com/SHI25307,SHI25307,"27 The Terrace, Governors Bay",THE GEM OF GOVERNORS BAY,Yes,Yes
raywhite,https://www.raywhite.com/SHI25308,SHI25308,"10/9 Cameron Street, Sydenham",Going Cheap In Sydenham!,Yes,Yes
raywhite,https://www.raywhite.com/SHI25318,SHI25318,"39 Nottingham Avenue, Halswell",A Decision Must Be Made!,Yes,Yes
raywhite,https://www.raywhite.com/SHI25329,SHI25329,"3-78 Marshland Road, Shirley",Spacious Easy-Care Living!,Yes,Yes
raywhite,https://www.raywhite.com/SHI25333,SHI25333,"1 Tompkins Lane, Burwood",Walking Distance to the Golf Course!,Yes,Yes
raywhite,https://www.raywhite.com/SHI25338,SHI25338,"27 Kathleen Crescent, Hornby",What A Start It Will Be!,Yes,Yes
raywhite,https://www.raywhite.com/SHI25343,SHI25343,"428 Innes Road, Mairehau",Welcome Home!,Yes,Yes
raywhite,https://www.raywhite.com/SNF22092,SNF22092,"6 Waikohi Avenue, Glenbrook",Start living your dream,Yes,Yes
raywhite,https://www.raywhite.com/SNF22095,SNF22095,"11 Elderberry Road, Burswood",Easy Care Brick and Tile,Yes,Yes
raywhite,https://www.raywhite.com/SNF22097,SNF22097,"1/173 Wellington Street, Howick",Family Home in a Prime Location,Yes,Yes
raywhite,https://www.raywhite.com/SNF22098,SNF22098,"3/34 Rutland, Mount Wellington",Ideal First Home or Investment,Yes,Yes
raywhite,https://www.raywhite.com/SNH20559,SNH20559,"329/26 Morningside, Morningside",Time To Go,Yes,Yes
raywhite,https://www.raywhite.com/SNH20579,SNH20579,"95 Riverpark Crescen, Henderson",Perfect Starter Package!,Yes,Yes
raywhite,https://www.raywhite.com/SNH20581,SNH20581,"39 Beaubank Road, Kelston","Space, Convenience and Comfort - All in One!",Yes,Yes
raywhite,https://www.raywhite.com/SNH20583,SNH20583,"17 La Veta Avenue, Mount Albert",Substantial Family Home,Yes,Yes
raywhite,https://www.raywhite.com/SNH20585,SNH20585,"19 Peterhouse Pla, West Harbour",No Plaster Here / Just Great Value,Yes,Yes
raywhite,https://www.raywhite.com/SNH20587,SNH20587,"272 Triangle Road, Massey",Bring on the Summer,Yes,Yes
raywhite,https://www.raywhite.com/SNH20588,SNH20588,"5/33 Hutton Street, Otahuhu",Nest or Invest!,Yes,Yes
raywhite,https://www.raywhite.com/SNH20593,SNH20593,"2/825 New North R, Mount Albert",Hold on to your Hat!,Yes,Yes
raywhite,https://www.raywhite.com/SNH20596,SNH20596,"5 Waite Avenue, Mount Roskill",Don't Wait! Buy Waite!,Yes,Yes
raywhite,https://www.raywhite.com/STH20533,STH20533,"65 Edmund Street, St Heliers",A Dream Site in a Dream Location,Yes,Yes
raywhite,https://www.raywhite.com/STH20578,STH20578,"11A Auckland Road, St Heliers",Sublime Luxury Living,Yes,Yes
raywhite,https://www.raywhite.com/STH20579,STH20579,"102 Kohimarama Road, Kohimarama",Stylish and Contemporary Bays Lifestyle,Yes,Yes
raywhite,https://www.raywhite.com/STH20584,STH20584,"217 Eastcliffe on Orake, Orakei","Eastcliffe Retirement Resort, Orakei.",Yes,Yes
raywhite,https://www.raywhite.com/STH20606,STH20606,"43a Athlone Road, Glendowie","Enquiries Over $2,195,000",Yes,Yes
raywhite,https://www.raywhite.com/STH20614,STH20614,"275 Kepa Road, Mission Bay",She's a Keeper on Kepa: a Renovation Sensation!,Yes,Yes
raywhite,https://www.raywhite.com/STH20620,STH20620,"12 Sloane Street, Glen Innes",When Opportunity Knocks... Answer It!,Yes,Yes
raywhite,https://www.raywhite.com/STH20626,STH20626,"15 Robley Crescent, Glendowie",A Rare Opportunity !,Yes,Yes
raywhite,https://www.raywhite.com/STH20629,STH20629,"5c Berwick Street, Glendowie","""Downsizers, Small Families or First Home Buyers""",Yes,Yes
raywhite,https://www.raywhite.com/STH20630,STH20630,"32 Livingstone Street, Westmere",Loving  life on Livingstone,Yes,Yes
raywhite,https://www.raywhite.com/STH20636,STH20636,"G07/13 Green Lane East, Remuera",Remuera Residences.,Yes,Yes
raywhite,https://www.raywhite.com/STW20064,STW20064,"1 Sillano Place, Ohoka",Seriously committed to Selling!!,Yes,Yes
raywhite,https://www.raywhite.com/STW20096,STW20096,"540a Barbadoes Stree, St Albans","Stylish + Freehold, Convenient City Living!",Yes,Yes
